ind,CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK
2331,15551.0,36,1,218,436.06,436.06,29,0.0,3,12,1
2332,15552.0,217,1,60,90.12,90.12,17,0.0,4,14,1
2333,15553.0,60,1,449,428.93,428.93,51,0.0,0,14,1
2334,15554.0,277,1,74,217.2,217.2,14,0.0,0,9,1
2335,15555.0,12,20,4369,4745.75,237.2875,403,0.3927392739273927,6,12,1
2336,15556.0,24,1,236,279.77,279.77,31,0.0,1,16,1
2337,15557.0,28,1,213,468.91,468.91,16,0.0,4,12,1
2338,15561.0,11,5,256,722.74,144.548,27,6.8,0,11,1
2339,15563.0,8,5,1430,1310.69,262.13800000000003,87,3.0973451327433628,3,11,1
2340,15565.0,50,2,60,173.16,86.58,8,2.857142857142857,3,10,1
2341,15567.0,18,1,223,186.01,186.01,7,0.0,0,10,1
2342,15568.0,2,3,461,758.29,252.76333333333332,27,1.3653846153846154,2,11,1
2343,15569.0,103,5,666,1375.71,275.142,27,7.633333333333334,6,10,1
2344,15570.0,7,13,2054,4093.27,314.86692307692306,232,1.113846153846154,3,14,1
2345,15571.0,11,4,264,650.4300000000001,162.60750000000002,47,1.1964285714285714,6,11,1
2346,15572.0,4,7,1213,2533.42,361.9171428571429,166,1.2985781990521328,0,10,1
2347,15573.0,31,2,354,583.24,291.62,87,0.5684210526315789,3,12,1
2348,15574.0,177,4,332,675.64,168.91,131,1.2913907284768211,3,15,1
2349,15576.0,37,1,394,921.37,921.37,43,0.0,2,12,1
2350,15577.0,151,3,89,258.88,86.29333333333334,39,4.052631578947368,0,17,1
2351,15578.0,162,1,52,127.1,127.1,13,0.0,3,13,1
2352,15579.0,68,2,117,327.6,163.8,45,5.212765957446808,6,12,1
2353,15581.0,156,10,280,717.4300000000001,71.74300000000001,133,1.4788732394366197,2,14,1
2354,15582.0,24,3,453,682.9100000000001,227.63666666666668,39,4.558139534883721,1,13,1
2355,15584.0,23,5,311,718.36,143.672,89,1.1300813008130082,2,10,1
2356,15585.0,176,1,320,455.3,455.3,31,0.0,3,8,1
2357,15587.0,50,4,312,913.6800000000001,228.42000000000002,3,37.625,3,9,1
2358,15589.0,252,4,242,456.58,114.145,28,2.0,1,9,1
2359,15592.0,46,1,354,388.58,388.58,24,0.0,0,8,1
2360,15593.0,70,1,60,199.8,199.8,5,0.0,4,11,1
2361,15594.0,15,6,982,1767.53,294.5883333333333,85,2.1262135922330097,0,10,1
2362,15596.0,100,9,548,1343.34,149.26,51,3.1927710843373496,3,13,1
2363,15597.0,29,2,276,315.71999999999997,157.85999999999999,22,0.2727272727272727,4,13,1
2364,15598.0,35,3,156,235.68,78.56,14,1.2,0,16,1
2365,15599.0,26,2,718,761.74,380.87,50,3.4901960784313726,3,13,1
2366,15601.0,11,17,4978,6745.36,396.78588235294114,230,0.87409200968523,4,10,1
2367,15602.0,8,14,999,1102.3700000000001,78.74071428571429,30,7.2,4,14,1
2368,15603.0,78,1,96,48.480000000000004,48.480000000000004,2,0.0,3,10,1
2369,15604.0,52,1,159,216.39,216.39,17,0.0,1,14,1
2370,15605.0,36,5,441,1198.23,239.64600000000002,61,5.106060606060606,4,13,1
2371,15606.0,57,11,720,2422.64,220.23999999999998,51,2.966666666666667,6,15,1
2372,15607.0,336,1,202,104.76,104.76,13,0.0,4,12,1
2373,15608.0,28,4,714,1093.68,273.42,59,1.5593220338983051,0,13,1
2374,15609.0,182,2,145,270.03000000000003,135.01500000000001,16,0.11764705882352941,2,13,1
2375,15610.0,51,1,66,112.46000000000001,112.46000000000001,6,0.0,2,10,1
2376,15611.0,9,13,496,1547.39,119.03,22,7.738095238095238,2,10,1
2377,15612.0,36,2,51,180.15,90.075,3,6.25,6,12,1
2378,15615.0,10,27,5493,10360.04,383.7051851851852,185,0.8154205607476636,1,10,1
2379,15618.0,32,5,427,747.03,149.406,38,2.2127659574468086,0,8,1
2380,15619.0,10,1,136,336.40000000000003,336.40000000000003,3,0.0,1,8,1
2381,15620.0,50,6,899,1524.4,254.0666666666667,92,2.9902912621359223,4,12,1
2382,15621.0,4,6,463,1158.77,193.12833333333333,11,1.0,0,13,1
2383,15622.0,3,16,1552,3224.53,201.533125,169,1.3098591549295775,3,13,1
2384,15623.0,141,1,125,301.03,301.03,19,0.0,3,17,1
2385,15624.0,116,4,357,588.13,147.0325,26,4.242424242424242,0,15,1
2386,15625.0,100,8,1166,1504.56,188.07,44,2.014925373134328,0,14,1
2387,15626.0,74,2,766,675.8,337.9,49,5.3125,0,10,1
2388,15628.0,4,10,1882,2865.64,286.56399999999996,85,2.3205128205128207,2,12,1
2389,15630.0,45,3,799,1180.4,393.4666666666667,57,2.65,1,15,1
2390,15632.0,15,10,2049,3147.31,314.731,107,1.4715909090909092,3,11,1
2391,15634.0,17,1,99,243.55,243.55,15,0.0,1,16,1
2392,15636.0,89,2,284,724.76,362.38,20,8.041666666666666,6,11,1
2393,15637.0,52,1,128,223.36,223.36,15,0.0,1,8,1
2394,15638.0,301,1,-52,-94.0,-94.0,2,0.0,4,15,1
2395,15639.0,134,1,323,425.32,425.32,25,0.0,3,14,1
2396,15640.0,4,17,6538,12336.74,725.6905882352941,241,0.7587628865979381,6,14,1
2397,15641.0,105,4,1562,1887.2,471.8,102,2.152542372881356,2,14,1
2398,15643.0,179,6,242,647.4,107.89999999999999,31,2.942857142857143,2,14,1
2399,15644.0,166,4,550,803.54,200.885,166,0.41125541125541126,6,14,1
2400,15645.0,18,1,255,611.59,611.59,49,0.0,0,11,1
2401,15646.0,157,4,388,425.14000000000004,106.28500000000001,35,6.142857142857143,3,9,1
2402,15648.0,204,4,211,584.75,146.1875,23,2.52,3,15,1
2403,15649.0,336,2,192,816.0,408.0,1,31.0,1,10,1
2404,15651.0,36,3,479,646.3,215.4333333333333,27,7.225806451612903,3,8,1
2405,15652.0,91,1,208,337.74,337.74,21,0.0,4,14,1
2406,15653.0,92,2,1200,877.4399999999999,438.71999999999997,4,4.6,1,9,1
2407,15654.0,9,2,474,907.53,453.765,14,0.8947368421052632,2,13,1
2408,15655.0,233,2,319,511.32,255.66,34,0.2777777777777778,6,15,1
2409,15656.0,45,4,343,748.5,187.125,46,5.195652173913044,1,13,1
2410,15658.0,190,8,232,958.9,119.8625,40,3.309090909090909,3,10,1
2411,15659.0,43,1,111,306.45,306.45,11,0.0,3,9,1
2412,15660.0,25,12,1037,1552.01,129.33416666666668,55,3.6559139784946235,3,13,1
2413,15661.0,317,2,236,309.8,154.9,4,5.25,2,13,1
2414,15663.0,106,1,106,138.14,138.14,9,0.0,3,15,1
2415,15664.0,50,2,141,358.63,179.315,19,17.166666666666668,3,10,1
2416,15665.0,168,2,1654,2222.21,1111.105,92,0.6578947368421053,6,15,1
2417,15667.0,39,1,240,301.32,301.32,13,0.0,0,10,1
2418,15669.0,40,5,339,677.69,135.538,31,6.5588235294117645,3,17,1
2419,15670.0,296,1,91,173.05,173.05,12,0.0,2,10,1
2420,15671.0,18,10,1679,2605.4900000000002,260.54900000000004,51,3.230769230769231,0,9,1
2421,15673.0,88,4,1451,2726.23,681.5575,107,1.7445255474452555,0,16,1
2422,15674.0,73,6,1075,1744.02,290.67,87,1.371212121212121,1,15,1
2423,15675.0,81,3,527,323.69,107.89666666666666,20,9.95,3,19,1
2424,15676.0,9,5,2230,3309.09,661.818,190,1.280373831775701,4,14,1
2425,15677.0,49,1,319,657.23,657.23,33,0.0,4,15,1
2426,15678.0,52,1,184,352.7,352.7,12,0.0,1,9,1
2427,15679.0,24,4,1170,781.28,195.32,98,1.4495412844036697,2,16,1
2428,15680.0,9,3,952,1333.68,444.56,61,4.636363636363637,2,14,1
2429,15681.0,18,6,556,946.36,157.72666666666666,32,3.9696969696969697,4,13,1
2430,15683.0,117,1,131,193.75,193.75,10,0.0,6,12,1
2431,15687.0,8,11,1308,2981.5,271.04545454545456,119,1.9281437125748504,2,13,1
2432,15689.0,119,2,84,254.1,127.05,8,30.25,0,9,1
2433,15690.0,4,2,408,239.76,119.88,19,5.333333333333333,0,15,1
2434,15691.0,252,1,72,136.8,136.8,2,0.0,4,15,1
2435,15692.0,28,1,138,191.04,191.04,12,0.0,4,14,1
2436,15694.0,0,14,1664,6408.6,457.75714285714287,41,4.8311688311688314,3,9,1
2437,15695.0,266,2,212,409.98,204.99,22,0.0,4,8,1
2438,15696.0,33,12,1009,2619.11,218.2591666666667,140,1.69364161849711,6,14,1
2439,15699.0,17,1,113,309.65,309.65,18,0.0,1,8,1
2440,15700.0,172,3,328,664.03,221.34333333333333,85,0.011363636363636364,6,15,1
2441,15701.0,2,4,912,1529.0,382.25,193,0.47161572052401746,6,12,1
2442,15703.0,264,1,66,211.5,211.5,5,0.0,6,10,1
2443,15704.0,140,4,1028,2293.62,573.405,79,0.646551724137931,6,12,1
2444,15705.0,201,1,62,143.1,143.1,6,0.0,6,15,1
2445,15706.0,59,7,305,1001.8100000000001,143.1157142857143,50,0.9827586206896551,0,14,1
2446,15707.0,35,4,594,916.98,229.245,126,0.25,3,14,1
2447,15708.0,40,11,1208,3200.73,290.97545454545457,124,1.1708185053380782,6,11,1
2448,15709.0,283,1,121,133.25,133.25,6,0.0,1,10,1
2449,15712.0,9,5,486,1072.3600000000001,214.47200000000004,41,5.346153846153846,4,11,1
2450,15713.0,143,3,149,346.75,115.58333333333333,18,11.736842105263158,1,13,1
2451,15714.0,11,2,186,330.03000000000003,165.01500000000001,34,2.0,0,11,1
2452,15716.0,145,4,738,1101.1100000000001,275.27750000000003,101,1.9310344827586208,6,12,1
2453,15717.0,234,1,70,150.3,150.3,7,0.0,1,13,1
2454,15719.0,32,14,2716,5026.77,359.055,298,0.3279569892473118,3,12,1
2455,15720.0,24,1,281,598.73,598.73,128,0.0,1,14,1
2456,15721.0,11,1,388,471.40000000000003,471.40000000000003,80,0.0,0,12,1
2457,15722.0,35,6,1018,2169.86,361.6433333333334,47,3.6956521739130435,1,11,1
2458,15723.0,364,1,73,190.7,190.7,37,0.0,4,11,1
2459,15724.0,201,3,72,212.3,70.76666666666667,11,7.545454545454546,6,14,1
2460,15725.0,15,1,221,415.25,415.25,32,0.0,3,14,1
2461,15727.0,16,7,3063,5159.06,737.0085714285715,213,1.1433333333333333,2,15,1
2462,15728.0,49,1,-34,-134.8,-134.8,4,0.0,4,14,1
2463,15729.0,198,2,24,62.0,31.0,5,2.8,2,12,1
2464,15730.0,65,4,683,1108.38,277.095,68,1.9583333333333333,1,12,1
2465,15732.0,212,2,215,294.12,147.06,13,12.307692307692308,2,14,1
2466,15733.0,282,1,62,162.3,162.3,10,0.0,2,9,1
2467,15734.0,114,2,346,1339.45,669.725,25,3.44,2,10,1
2468,15737.0,14,12,583,1106.21,92.18416666666667,59,2.961038961038961,0,10,1
2469,15738.0,18,19,2967,4788.77,252.0405263157895,46,2.0228571428571427,0,12,1
2470,15739.0,66,1,472,449.12,449.12,8,0.0,1,13,1
2471,15740.0,49,1,152,154.88,154.88,9,0.0,4,14,1
2472,15743.0,16,4,214,775.96,193.99,59,1.9764705882352942,2,13,1
2473,15744.0,77,1,120,34.8,34.8,3,0.0,4,9,1
2474,15745.0,8,6,412,1071.24,178.54,57,3.5625,6,10,1
2475,15746.0,134,2,130,182.96,91.48,28,0.0,3,15,1
2476,15747.0,12,3,466,946.64,315.5466666666667,52,1.797752808988764,6,12,1
2477,15748.0,40,1,50,144.36,144.36,19,0.0,6,12,1
2478,15749.0,235,4,9014,21535.9,5383.975,6,6.928571428571429,0,13,1
2479,15750.0,2,9,1776,2448.8,272.0888888888889,214,1.2465753424657535,2,12,1
2480,15752.0,39,8,1955,2618.15,327.26875,236,0.8222222222222222,0,11,1
2481,15754.0,50,4,197,455.67,113.9175,24,7.0,1,10,1
2482,15755.0,1,8,1397,2318.88,289.86,127,1.9797297297297298,0,15,1
2483,15756.0,61,4,241,528.01,132.0025,160,0.9894736842105263,6,14,1
2484,15757.0,65,2,491,714.42,357.21,43,3.4545454545454546,2,12,1
2485,15758.0,24,1,47,205.25,205.25,9,0.0,1,10,1
2486,15759.0,218,3,60,253.04,84.34666666666666,5,23.333333333333332,3,15,1
2487,15762.0,65,2,251,583.75,291.875,37,0.3333333333333333,4,15,1
2488,15763.0,31,3,268,1048.67,349.5566666666667,58,0.7419354838709677,4,12,1
2489,15764.0,81,10,2036,3245.47,324.54699999999997,150,1.0427807486631016,2,15,1
2490,15766.0,64,1,170,315.06,315.06,11,0.0,3,17,1
2491,15768.0,115,3,244,621.8299999999999,207.27666666666664,23,4.230769230769231,3,10,1
2492,15769.0,7,29,27660,51823.72,1787.024827586207,26,2.493150684931507,3,10,1
2493,15773.0,5,1,311,635.6800000000001,635.6800000000001,10,0.0,6,12,1
2494,15774.0,68,1,87,270.8,270.8,25,0.0,6,12,1
2495,15775.0,245,1,68,104.9,104.9,7,0.0,4,12,1
2496,15776.0,133,1,138,241.62,241.62,18,0.0,4,13,1
2497,15777.0,241,5,375,1021.61,204.322,18,5.714285714285714,1,16,1
2498,15780.0,183,3,220,475.28000000000003,158.42666666666668,26,6.214285714285714,0,9,1
2499,15781.0,25,4,178,333.56,83.39,20,14.0,0,14,1
2500,15782.0,9,4,863,2593.94,648.485,34,1.8604651162790697,6,14,1
2501,15783.0,10,1,212,246.3,246.3,14,0.0,1,9,1
2502,15785.0,29,8,1594,2303.75,287.96875,58,3.0930232558139537,3,14,1
2503,15786.0,43,5,3307,4821.0,964.2,257,0.25539568345323743,2,13,1
2504,15787.0,26,3,534,933.26,311.08666666666664,156,0.17587939698492464,6,14,1
2505,15789.0,358,1,438,351.3,351.3,25,0.0,3,14,1
2506,15790.0,10,1,113,218.75,218.75,34,0.0,1,14,1
2507,15791.0,43,3,730,1604.44,534.8133333333334,66,2.1466666666666665,3,15,1
2508,15793.0,9,4,552,948.96,237.24,6,21.583333333333332,0,11,1
2509,15795.0,149,1,581,610.01,610.01,42,0.0,2,10,1
2510,15796.0,1,9,858,2704.6600000000003,300.51777777777784,69,2.2977099236641223,6,11,1
2511,15797.0,113,3,872,2192.4,730.8000000000001,7,31.833333333333332,1,10,1
2512,15799.0,75,3,955,884.14,294.7133333333333,94,2.670103092783505,6,12,1
2513,15800.0,107,2,332,696.89,348.445,116,1.1982758620689655,2,14,1
2514,15801.0,46,4,562,1042.19,260.5475,61,0.9264705882352942,0,15,1
2515,15803.0,51,1,290,415.82000000000005,415.82000000000005,8,0.0,2,14,1
2516,15804.0,0,19,2513,3848.55,202.55526315789476,170,0.7279411764705882,2,10,1
2517,15805.0,23,20,3317,5411.87,270.5935,220,1.1217105263157894,3,12,1
2518,15806.0,46,3,602,784.58,261.5266666666667,24,7.666666666666667,1,9,1
2519,15807.0,50,3,430,903.9,301.3,48,0.574468085106383,4,14,1
2520,15808.0,306,5,1303,3641.07,728.214,143,0.32142857142857145,6,14,1
2521,15809.0,35,6,251,399.21,66.535,31,6.357142857142857,3,11,1
2522,15810.0,78,7,737,1145.43,163.63285714285715,66,1.9639639639639639,2,19,1
2523,15811.0,17,9,1061,2171.32,241.2577777777778,117,2.5217391304347827,3,15,1
2524,15812.0,107,5,922,1801.14,360.228,36,5.25,4,15,1
2525,15813.0,207,2,603,1303.9099999999999,651.9549999999999,40,0.8205128205128205,3,9,1
2526,15814.0,3,6,1247,1842.73,307.12166666666667,64,0.6438356164383562,3,9,1
2527,15815.0,63,5,1856,2100.6,420.12,33,4.083333333333333,4,12,1
2528,15819.0,49,4,1357,1905.45,476.3625,96,1.860655737704918,1,14,1
2529,15820.0,319,1,128,206.98,206.98,17,0.0,0,12,1
2530,15821.0,44,2,202,570.96,285.48,57,0.2786885245901639,6,13,1
2531,15822.0,3,2,375,885.47,442.735,28,11.125,1,14,1
2532,15823.0,337,1,-282,-811.86,-811.86,15,0.0,3,12,1
2533,15825.0,172,1,220,532.94,532.94,20,0.0,0,13,1
2534,15826.0,51,4,962,1649.3600000000001,412.34000000000003,64,2.338235294117647,4,16,1
2535,15827.0,73,20,843,1648.54,82.42699999999999,72,2.265151515151515,3,15,1
2536,15829.0,99,2,996,636.14,318.07,44,0.82,4,10,1
2537,15830.0,29,2,409,547.7,273.85,39,0.2,2,10,1
2538,15831.0,58,4,1084,740.64,185.16,64,4.03030303030303,2,13,1
2539,15832.0,254,1,465,836.79,836.79,54,0.0,2,15,1
2540,15834.0,70,6,955,2073.8,345.6333333333334,242,1.1185185185185185,0,17,1
2541,15835.0,44,4,439,954.09,238.5225,47,5.836734693877551,3,10,1
2542,15836.0,45,2,24,117.47,58.735,10,0.45454545454545453,3,17,1
2543,15837.0,64,1,189,391.98,391.98,24,0.0,3,9,1
2544,15838.0,11,20,9008,33362.28,1668.114,55,2.161676646706587,3,9,1
2545,15839.0,25,5,670,1020.74,204.148,56,1.921875,1,12,1
2546,15840.0,58,3,394,345.66,115.22000000000001,26,4.222222222222222,0,11,1
2547,15841.0,64,6,926,1209.1,201.51666666666665,36,5.591836734693878,2,14,1
2548,15843.0,303,1,27,118.95000000000002,118.95000000000002,8,0.0,2,10,1
2549,15844.0,46,1,134,130.73999999999998,130.73999999999998,11,0.0,0,15,1
2550,15845.0,17,10,1918,3650.87,365.087,97,2.302158273381295,4,10,1
2551,15847.0,38,2,449,389.27,194.635,22,11.904761904761905,1,14,1
2552,15850.0,19,2,298,234.88,117.44,87,1.6195652173913044,6,14,1
2553,15852.0,186,2,48,160.71,80.355,22,0.5238095238095238,3,13,1
2554,15853.0,51,1,135,110.8,110.8,29,0.0,2,10,1
2555,15854.0,4,12,926,2969.12,247.42666666666665,105,2.605839416058394,0,13,1
2556,15855.0,136,5,470,712.24,142.448,59,1.6075949367088607,1,10,1
2557,15856.0,4,31,10799,15928.48,513.8219354838709,296,0.5694006309148265,4,17,1
2558,15857.0,18,1,308,297.0,297.0,14,0.0,0,12,1
2559,15858.0,15,5,1163,1427.57,285.514,145,1.8823529411764706,1,13,1
2560,15860.0,40,8,437,965.16,120.645,105,2.3768115942028984,4,11,1
2561,15861.0,12,9,2527,2981.92,331.32444444444445,339,0.4722222222222222,6,15,1
2562,15862.0,8,4,585,832.88,208.22,142,2.5,3,11,1
2563,15863.0,25,2,19,68.84,34.42,18,9.823529411764707,0,12,1
2564,15864.0,22,8,1044,1769.7800000000002,221.22250000000003,16,12.782608695652174,1,10,1
2565,15865.0,40,3,368,895.13,298.37666666666667,37,4.435897435897436,1,11,1
2566,15866.0,101,1,124,211.89,211.89,43,0.0,1,14,1
2567,15867.0,5,16,2037,3788.75,236.796875,301,0.7947598253275109,0,15,1
2568,15869.0,277,2,175,149.64,74.82,13,0.0,0,17,1
2569,15870.0,32,1,333,351.44,351.44,68,0.0,0,10,1
2570,15872.0,14,2,187,316.25,158.125,101,0.0,4,11,1
2571,15874.0,63,9,2506,4330.67,481.18555555555554,123,1.625,4,12,1
2572,15877.0,1,3,243,437.83,145.94333333333333,122,0.12598425196850394,1,11,1
2573,15880.0,369,2,178,299.03,149.515,95,0.0,6,13,1
2574,15881.0,312,8,199,438.24,54.78,26,1.6774193548387097,0,16,1
2575,15882.0,198,5,254,493.08000000000004,98.61600000000001,22,7.7272727272727275,0,13,1
2576,15883.0,2,2,223,396.48,198.24,42,0.6458333333333334,2,17,1
2577,15885.0,93,1,109,349.35,349.35,16,0.0,2,14,1
2578,15886.0,60,1,147,181.09,181.09,12,0.0,0,14,1
2579,15888.0,79,2,51,135.6,67.8,10,0.09090909090909091,1,12,1
2580,15889.0,156,2,200,400.77,200.385,78,2.597560975609756,6,15,1
2581,15891.0,226,1,417,509.13,509.13,59,0.0,2,12,1
2582,15894.0,253,2,163,257.6,128.8,34,3.3142857142857145,6,14,1
2583,15895.0,149,1,94,179.17,179.17,11,0.0,2,10,1
2584,15897.0,194,2,223,208.59,104.295,17,0.0,6,13,1
2585,15898.0,1,6,565,1379.63,229.93833333333336,70,4.369047619047619,0,11,1
2586,15899.0,368,1,39,56.25,56.25,4,0.0,0,10,1
2587,15900.0,23,1,216,337.28,337.28,44,0.0,2,12,1
2588,15901.0,16,3,372,349.75,116.58333333333333,101,1.2777777777777777,4,12,1
2589,15903.0,9,8,2409,5126.34,640.7925,46,3.864864864864865,4,14,1
2590,15904.0,8,1,84,164.68,164.68,30,0.0,3,14,1
2591,15906.0,19,8,538,1521.79,190.22375,114,1.5733333333333333,6,13,1
2592,15907.0,3,3,477,881.87,293.95666666666665,174,0.9241071428571429,1,12,1
2593,15909.0,173,1,98,191.94,191.94,7,0.0,6,10,1
2594,15910.0,0,8,1013,1228.88,153.61,215,1.1924528301886792,3,11,1
2595,15912.0,178,2,185,264.62,132.31,19,3.0555555555555554,2,17,1
2596,15916.0,16,10,747,1466.01,146.601,125,2.2580645161290325,2,13,1
2597,15917.0,247,1,42,123.1,123.1,12,0.0,2,10,1
2598,15918.0,190,2,153,334.23,167.115,33,2.076923076923077,6,15,1
2599,15919.0,19,2,385,525.69,262.845,103,2.884297520661157,6,11,1
2600,15920.0,154,3,94,163.55,54.51666666666667,52,0.0,4,15,1
2601,15921.0,172,1,162,323.03000000000003,323.03000000000003,24,0.0,0,11,1
2602,15922.0,372,2,136,363.6,181.8,11,0.09090909090909091,2,13,1
2603,15923.0,372,1,122,127.08,127.08,21,0.0,3,12,1
2604,15925.0,194,1,93,207.15,207.15,12,0.0,6,15,1
2605,15930.0,67,1,139,426.63,426.63,21,0.0,0,14,1
2606,15932.0,4,11,2311,2461.85,223.80454545454543,93,2.4152542372881354,0,14,1
2607,15933.0,21,3,885,1107.46,369.15333333333336,63,0.8904109589041096,4,13,1
2608,15935.0,239,1,114,108.03999999999999,108.03999999999999,11,0.0,3,13,1
2609,15937.0,64,1,73,145.35,145.35,7,0.0,3,15,1
2610,15938.0,112,5,240,404.58,80.916,13,12.411764705882353,3,10,1
2611,15939.0,89,15,4724,6087.26,405.81733333333335,27,3.2266666666666666,3,14,1
2612,15942.0,133,1,232,337.44,337.44,14,0.0,4,9,1
2613,15944.0,276,1,50,325.1,325.1,6,0.0,1,10,1
2614,15945.0,365,1,52,181.0,181.0,2,0.0,3,13,1
2615,15947.0,82,1,898,1708.24,1708.24,29,0.0,6,10,1
2616,15948.0,8,2,567,955.24,477.62,51,0.5932203389830508,3,8,1
2617,15949.0,16,2,284,364.72,182.36,12,3.0555555555555554,3,17,1
2618,15950.0,1,5,712,1684.46,336.892,86,3.5445544554455446,3,11,1
2619,15951.0,1,3,306,669.57,223.19000000000003,36,6.761904761904762,6,11,1
2620,15952.0,33,4,391,781.91,195.4775,65,2.3132530120481927,6,12,1
2621,15953.0,15,10,884,1632.4299999999998,163.243,65,3.504950495049505,2,14,1
2622,15955.0,24,16,2124,4389.81,274.363125,137,1.891304347826087,3,14,1
2623,15957.0,31,1,211,428.89,428.89,40,0.0,1,12,1
2624,15958.0,74,1,33,104.35,104.35,7,0.0,0,13,1
2625,15963.0,19,2,298,470.76,235.38,26,0.9629629629629629,1,13,1
2626,15965.0,17,4,434,808.87,202.2175,88,3.1818181818181817,4,10,1
2627,15967.0,23,2,205,397.68,198.84,73,3.7341772151898733,2,15,1
2628,15969.0,2,4,120,582.9,145.725,20,9.15,1,12,1
2629,15970.0,303,1,116,314.1,314.1,11,0.0,2,12,1
2630,15971.0,17,12,1716,4194.9,349.575,9,8.909090909090908,1,10,1
2631,15973.0,235,3,87,99.77000000000002,33.256666666666675,4,26.2,2,11,1
2632,15974.0,39,8,2256,3429.55,428.69375,141,1.4147727272727273,3,10,1
2633,15975.0,84,1,243,371.01,371.01,24,0.0,4,13,1
2634,15976.0,165,2,275,427.64,213.82,83,0.5789473684210527,1,17,1
2635,15977.0,17,2,1016,1054.73,527.365,48,0.34375,1,13,1
2636,15978.0,77,1,888,1098.78,1098.78,49,0.0,4,15,1
2637,15980.0,88,3,1560,2398.86,799.62,40,3.9523809523809526,0,9,1
2638,15981.0,24,8,1866,3408.48,426.06,53,2.9895833333333335,4,10,1
2639,15983.0,22,4,886,1465.12,366.28,82,3.1621621621621623,3,12,1
2640,15984.0,2,11,1805,2759.93,250.90272727272725,217,1.3969465648854962,6,14,1
2641,15985.0,123,3,836,1037.42,345.8066666666667,29,3.054054054054054,6,11,1
2642,15986.0,30,1,268,168.12,168.12,14,0.0,2,15,1
2643,15987.0,12,7,1533,1432.77,204.68142857142857,110,2.8031496062992125,3,12,1
2644,15988.0,19,1,180,156.78,156.78,26,0.0,6,13,1
2645,15990.0,44,2,443,792.11,396.055,52,4.764705882352941,2,15,1
2646,15992.0,3,1,17,41.989999999999995,41.989999999999995,3,0.0,1,11,1
2647,15993.0,8,10,2022,2728.22,272.822,335,0.06557377049180328,2,16,1
2648,15994.0,54,1,173,414.27,414.27,31,0.0,6,12,1
2649,15996.0,88,7,378,1016.6800000000001,145.24,103,2.188976377952756,0,15,1
2650,15998.0,36,6,2028,3074.42,512.4033333333333,373,0.6442687747035574,1,12,1
2651,16000.0,2,3,5110,12393.7,4131.233333333334,9,0.0,2,12,1
2652,16003.0,29,5,1185,2735.37,547.074,82,3.235294117647059,3,9,1
2653,16005.0,12,4,280,578.71,144.6775,173,1.29,6,13,1
2654,16006.0,211,1,84,101.4,101.4,8,0.0,3,13,1
2655,16007.0,47,4,1388,1693.81,423.4525,221,0.4421052631578947,6,13,1
2656,16008.0,23,3,323,478.78,159.59333333333333,29,5.65625,2,10,1
2657,16009.0,22,4,366,972.11,243.0275,68,1.691358024691358,6,11,1
2658,16010.0,245,3,202,392.4,130.79999999999998,62,1.5,6,11,1
2659,16011.0,8,16,2035,3352.96,209.56,99,1.7129186602870814,3,16,1
2660,16012.0,35,3,799,1415.29,471.7633333333333,87,1.2903225806451613,4,13,1
2661,16013.0,3,52,13942,33453.45,643.3355769230768,32,2.4864864864864864,4,12,1
2662,16014.0,35,4,253,622.58,155.645,122,1.841726618705036,6,16,1
2663,16015.0,3,4,903,689.41,172.3525,145,0.2541436464088398,4,12,1
2664,16016.0,3,10,600,1440.06,144.006,156,1.6133333333333333,2,12,1
2665,16017.0,47,1,102,211.88,211.88,26,0.0,6,12,1
2666,16018.0,39,2,190,408.90000000000003,204.45000000000002,26,5.222222222222222,6,13,1
2667,16019.0,1,10,1649,3450.2400000000002,345.024,133,2.2134146341463414,1,10,1
2668,16020.0,16,3,487,851.01,283.67,42,1.0888888888888888,2,13,1
2669,16022.0,260,1,255,602.63,602.63,68,0.0,3,13,1
2670,16023.0,46,3,358,719.81,239.93666666666664,90,2.2,1,14,1
2671,16024.0,12,1,377,245.75,245.75,60,0.0,6,13,1
2672,16025.0,29,1,338,439.65999999999997,439.65999999999997,28,0.0,3,11,1
2673,16026.0,43,1,243,236.09,236.09,30,0.0,3,13,1
2674,16027.0,91,6,1147,934.62,155.77,11,14.066666666666666,3,13,1
2675,16029.0,38,66,33687,60369.93,914.6959090909091,43,1.2934362934362935,1,11,1
2676,16030.0,309,1,283,331.24,331.24,28,0.0,3,11,1
2677,16031.0,92,2,421,547.9,273.95,91,1.597938144329897,3,13,1
2678,16033.0,5,27,3506,8690.03,321.852962962963,539,0.318739054290718,6,12,1
